Product URL,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjI1MTAyMDM0MDk5NjU0OjE2OTc1MjEwNTg6c3BfYXRmX25leHQ6MzAwMDY4NjAyNTUxMzMyOjowOjo&url=%2FGenie-Flamenco2-Backpack-Compatible-Resistant%2Fdp%2FB08YF9VHTY%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521058%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Genie Flamenco2 Casual Backpacks for Women,649,4.4 out of 5 stars,"1,632"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjI1MTAyMDM0MDk5NjU0OjE2OTc1MjEwNTg6c3BfYXRmX25leHQ6MjAwNjM3ODI0MzIwOTg6OjA6Og&url=%2FBackpack-Business-Water-resistant-Anti-theft-Charging%2Fdp%2FB0B6FLWDW9%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521058%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Backpack for Men Stylish 15.6-inch Laptop Bag Shockproof PU Coating Water-resistant Anti-theft 25L Padded Backpack for Office College and Daily Use,Black","3,599",4.9 out of 5 stars,17
https://www.amazon.in/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PYKVK/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-83,"Presto! Oxo-Biodegradable Garbage Bags, Large (24 x 32 inches) - 15 bags/roll (Pack of 6, Black, plastic)",299,4.3 out of 5 stars,"10,308"
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-84,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,540,4.0 out of 5 stars,"1,114"
https://www.amazon.in/PUMA-Casual-Backpack-IND-Black-CASTLEROCK/dp/B08BTD8YZP/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-85,PUMA Casual Backpack IND II Black-CASTLEROCK,"1,019",4.1 out of 5 stars,279
https://www.amazon.in/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-86,"WILD MODA Women's Shoulder Bag, Set of 1",849,4.2 out of 5 stars,"4,336"
https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-87,TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007 (PARENT) 1 Year Warranty,"2,246",4.4 out of 5 stars,"7,722"
https://www.amazon.in/Bennett-Polyester-Drax-Ultrabook-Surfacepro/dp/B091NZ9MYB/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-88,Bennett Khadi and Polyester Drax Laptop Bag Sleeve Case Cover Pouch for 15/15.6 inches Laptop Apple/Dell/Lenovo/ASUS/Hp/Samsung/Mi/MacBook/Ultrabook/Thinkpad/Idea Pad/Surfacepro for Laptops (Blue),257,4.1 out of 5 stars,"4,335"
https://www.amazon.in/Newtone-Premium-OXO-Biodegradable-Garbage/dp/B08M5S2NQM/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-89,"Newtone Premium OXO - Biodegradable Garbage Bags (Small) Size 43 cm x 51 cm (Dustbin Bag/Trash Bag) (Green Colour) (Pack of - 6, Small)",182,4.2 out of 5 stars,"1,889"
https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-90,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,339,3.8 out of 5 stars,"2,611"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjI1MTAyMDM0MDk5NjU0OjE2OTc1MjEwNTg6c3BfbXRmOjMwMDAxNDkzMTQ4NDczMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521058%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,25
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjI1MTAyMDM0MDk5NjU0OjE2OTc1MjEwNTg6c3BfbXRmOjIwMDY4MTk0MzMzMjAzOjowOjo&url=%2FHoteon-Backpack-Anti-Theft-Earphone-Resistant%2Fdp%2FB08HM4TQZZ%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521058%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Golden Wolf Backpack with Rain Cover Anti-theft Backpack with Lock 15.6-inch Laptop Bag Multi-pockets with USB Port for Business Travel College,Dark Grey","1,999",4.3 out of 5 stars,"3,619"
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27GN41/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-93,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Blue (SNAP19CBBLU)",899,3.8 out of 5 stars,623
https://www.amazon.in/Arctic-Fox-Anti-Theft-Backpack-Charging/dp/B089QCNBWH/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-94,Arctic Fox Alarm Zipper System | Anti-Theft Backpack with USB Charging Port | 15.5 Inch Laptop Bag (Glitch Black),"1,899",4.3 out of 5 stars,398
https://www.amazon.in/Puma-Carry-Unisex-Duffel-Bag/dp/B089T8PKSQ/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-95,Puma Unisex Duffle Bag IND,"1,049",4.0 out of 5 stars,403
https://www.amazon.in/gp/bestsellers/luggage/2917444031/ref=sr_bs_15_2917444031_1,"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant)",229,4.1 out of 5 stars,"10,262"
https://www.amazon.in/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-97,motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),"1,399",4.5 out of 5 stars,"2,688"
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-98,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,689,3.9 out of 5 stars,"3,834"
https://www.amazon.in/Wildcraft-ltrs-Cms-backpack-204493566_black/dp/B07GNGG435/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-99,Wildcraft 18 ltrs (7 Cms) backpack(204493566_black),"2,095",4.1 out of 5 stars,188
https://www.amazon.in/Shalimar-Reusable-Vegetable-Multi-Purpose-Storage/dp/B096P271BL/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1697521058&sprefix=ba%2Caps%2C283&sr=8-100,Shalimar Zip 'N' Lock Reusable Slider Bag (3 Boxes) Combo Pack (Small + Medium + Large) Zip Lock/Vegetable Bag/Freeze/Multi-Purpose Storage Bag (Pack of 45) Color - Natural,289,4.3 out of 5 stars,"4,074"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjI1MTAyMDM0MDk5NjU0OjE2OTc1MjEwNTg6c3BfYnRmOjMwMDA2Nzg4NzQxNjIzMjo6MDo6&url=%2FLaptops-College-Backpack-Charging-Anti-Theft%2Fdp%2FB0C6639P8P%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521058%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Amazon Basics Laptop Bag for 15.6 Inch Laptops | College/Travel Backpack with USB Charging Port and Anti-Theft Pocket | 23 L,"1,009",4.4 out of 5 stars,138
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjI1MTAyMDM0MDk5NjU0OjE2OTc1MjEwNTg6c3BfYnRmOjMwMDA0ODIxMjM2NTYzMjo6MDo6&url=%2FGRAND-PITSTOP-GRPack-Waterproof-Backpack%2Fdp%2FB09R1VJKY8%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521058%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"GRAND PITSTOP GRPack NightWing Anti Theft Backpack With safety flashers for 15.6 inch Laptop Compartment, Light Weight, Quick Access Pockets, Water Resistant Multifunctional Backpack 25 L",349,4.2 out of 5 stars,"1,052"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTMyNjkzMDkzMzIxNjU0OjE2OTc1MjEwNTk6c3BfYXRmX25leHQ6MjAwNjM3ODI0MzIwOTg6OjA6Og&url=%2FBackpack-Business-Water-resistant-Anti-theft-Charging%2Fdp%2FB0B6FLWDW9%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521059%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Backpack for Men Stylish 15.6-inch Laptop Bag Shockproof PU Coating Water-resistant Anti-theft 25L Padded Backpack for Office College and Daily Use,Black","3,599",4.9 out of 5 stars,17
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTMyNjkzMDkzMzIxNjU0OjE2OTc1MjEwNTk6c3BfYXRmX25leHQ6MzAwMDY4NjAyNTUxMzMyOjowOjo&url=%2FGenie-Flamenco2-Backpack-Compatible-Resistant%2Fdp%2FB08YF9VHTY%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521059%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Genie Flamenco2 Casual Backpacks for Women,649,4.4 out of 5 stars,"1,632"
https://www.amazon.in/Nivia-5227-Junior-Others-Orange/dp/B08D7QKCX5/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-99,Nivia Polyester Pulse Bag,229,3.6 out of 5 stars,57
https://www.amazon.in/Beco-Friendly-Biodegradable-Garbage-Dustbin/dp/B0C23JH4B4/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-100,Beco Eco Friendly Biodegradable OXO Garbage Bags for Dustbin | 90 Pcs | Medium 19 X 21 Inches | Pack of 3 | Green,165,3.8 out of 5 stars,363
https://www.amazon.in/Gear-Inspired-Moving-training-DUFINDAVMVG05/dp/B08DV7YZL6/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-101,Gear Inspired Alive Moving 33L Large Water Resistant Travel Duffle Bag/Gym Bag/Sports Duffle for Men/Women (Blue),399,4.3 out of 5 stars,"1,338"
https://www.amazon.in/Lenovo-Comfortable-Dedicated-Compartment-4X41C94115/dp/B09QCYXZ1H/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-102,"Lenovo 16-inch Value Lite Backpack, Comfortable, Padded Back Panel, Slim and Sleek, Dedicated Laptop Compartment, Padded Shoulder Straps for Optimal Comfort and Ergonomic Support (4X41C94115)",649,4.6 out of 5 stars,24
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-103,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,689,3.9 out of 5 stars,"3,834"
https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-104,"Storite Nylon 46 Cm Multi Purpose Travel Duffle Bag for Women with Dry and Wet Separate Pocket, Lightweight Waterproof Backpack Carry Luggage Bag with Shoe Compartment (GreenPink, 46x23x25 cm)","1,194",4.2 out of 5 stars,449
https://www.amazon.in/Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-105,Safari Seek 45 Ltrs Overnighter Expandable Travel Laptop Backpack,"2,299",4.5 out of 5 stars,"7,718"
https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-106,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,452.,4.0 out of 5 stars,"6,868"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTMyNjkzMDkzMzIxNjU0OjE2OTc1MjEwNTk6c3BfbXRmOjMwMDAxNDkzMTQ4NDczMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521059%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,25
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTMyNjkzMDkzMzIxNjU0OjE2OTc1MjEwNTk6c3BfbXRmOjIwMTUzNTUwNjQyNjk4OjowOjo&url=%2FWALKENT-Bagpack-Waterproof-Function-Pockets%2Fdp%2FB09BVWXBFG%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521059%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WALKENT ARCTIC HUNTER Premium 15.6"" Laptop Bag, Waterpoof, Side Bottle Pocket, Stylish Backpack for Office, College, Travel, Men, Women - Aura, 25L, 1 Main Compartment","3,511",4.4 out of 5 stars,84
https://www.amazon.in/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B08TDGVLVM/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-109,"Presto! Oxo-Biodegradable Garbage Bags, Small - 30 bags/roll (Pack of 6, Green, For Wet Waste)",299,4.4 out of 5 stars,540
https://www.amazon.in/American-Tourister-LAPTOP-BACKPACK-POLYESTER/dp/B0BLCXMTZ7/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-110,American Tourister Spin Laptop Backpack 28L Polyester Black-Medium,"1,199",3.9 out of 5 stars,64
https://www.amazon.in/gp/bestsellers/hpc/11364892031/ref=sr_bs_14_11364892031_1,"Boldfit Hot Water Bag Ice bag for Pain Relief Cold Ice Pack Bag for Pain Relief Cold Water Bag for Pain Relief, Injuries, and Cold Therapy Comes with Leak-free Closure - Blue 7.5 Inch",199,4.3 out of 5 stars,"2,037"
https://www.amazon.in/Nivia-5177BK-Polyester-String-Black/dp/B071XM6PSM/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-112,Nivia String Bag Polyester Made for Men Waterproof/Drawstring Backpack (Black),156,4.1 out of 5 stars,"1,979"
https://www.amazon.in/Shalimar-Premium-Garbage-Large-Rolls/dp/B07KT98RKS/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-113,Shalimar Premium OXO - Biodegradable Garbage Bags 24 X 32 Inches (Large) 60 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,299,4.5 out of 5 stars,"4,612"
https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-114,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),452.,4.0 out of 5 stars,"6,868"
https://www.amazon.in/Kleeno-Cello-Clean-Garbage-Medium/dp/B09C284CTH/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-115,Kleeno by cello OXO - Biodegradable Garbage Bags Medium Size 48 cm x 53 cm 2 Pouch 30 Bags Dustbin Bag/Trash Bag,84,4.0 out of 5 stars,2
https://www.amazon.in/Resistant-Anti-Theft-Crossbody-Travelling-Hands-Free/dp/B084RPQ187/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1697521059&sprefix=ba%2Caps%2C283&sr=8-116,"Arctic Hunter Sling Bag for Men Stylish Chest Bag with Multip-pockets for 10.9 inch iPad Crossbody Bag Passport Bag with USB Port Water-resistant Anti-theft Side Bag for Men and Women,Black","1,849",4.2 out of 5 stars,268
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTMyNjkzMDkzMzIxNjU0OjE2OTc1MjEwNTk6c3BfYnRmOjMwMDA2Nzg4NzQxNjIzMjo6MDo6&url=%2FLaptops-College-Backpack-Charging-Anti-Theft%2Fdp%2FB0C6639P8P%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521059%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Amazon Basics Laptop Bag for 15.6 Inch Laptops | College/Travel Backpack with USB Charging Port and Anti-Theft Pocket | 23 L,"1,009",4.4 out of 5 stars,138
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTMyNjkzMDkzMzIxNjU0OjE2OTc1MjEwNTk6c3BfYnRmOjMwMDA0ODIxMjM2NTYzMjo6MDo6&url=%2FGRAND-PITSTOP-GRPack-Waterproof-Backpack%2Fdp%2FB09R1VJKY8%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521059%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"GRAND PITSTOP GRPack NightWing Anti Theft Backpack With safety flashers for 15.6 inch Laptop Compartment, Light Weight, Quick Access Pockets, Water Resistant Multifunctional Backpack 25 L",349,4.2 out of 5 stars,"1,052"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzczNDczMjU4ODQ2NjU0OjE2OTc1MjEwNjE6c3BfYXRmX25leHQ6MjAwMzgzMDk3ODgyOTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTDMRY7%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521061%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",699,4.1 out of 5 stars,"6,647"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzczNDczMjU4ODQ2NjU0OjE2OTc1MjEwNjE6c3BfYXRmX25leHQ6MzAwMDM1NzA1NDQzODMyOjowOjo&url=%2FWALKENT-Premium-Semi-Hard-Anti-Theft-Waterproof%2Fdp%2FB0CFJT6P1R%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521061%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT Premium 15.6"" Laptop Bag | Semi-Hard Shell | Anti-Theft Pocket with In-Built Lock | Waterproof Fabric & Zipper | For Office, College - Mia, 24 Ltrs","3,690",5.0 out of 5 stars,3
https://www.amazon.in/Skybags-LUMOUS-LAPTOP-BACKPACK-BLACK/dp/B0CJ3TCKYD/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1697521061&sprefix=ba%2Caps%2C283&sr=8-115,Skybags LUMOUS LAPTOP BACKPACK (E) BLACK,"1,014",N/A,M.R.P:
https://www.amazon.in/Ezee-Garbage-Bags-48x54-Medium/dp/B074CW3JV4/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1697521061&sprefix=ba%2Caps%2C283&sr=8-116,"Ezee Garbage Bags - 48X54 Cm (6 Rolls, 180 Bags, Medium, Black, plastic)",269,4.2 out of 5 stars,"8,595"
https://www.amazon.in/Nivia-5177BK-Polyester-String-Black/dp/B071XM6PSM/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1697521061&sprefix=ba%2Caps%2C283&sr=8-117,Nivia String Bag Polyester Made for Men Waterproof/Drawstring Backpack (Black),156,4.1 out of 5 stars,"1,979"
https://www.amazon.in/Safari-Polyester-Travel-Duffle-PEP55RLBLK/dp/B07DD79VDG/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1697521061&sprefix=ba%2Caps%2C283&sr=8-118,Safari Polyester 53 cms Black Travel Duffle,"1,199",3.9 out of 5 stars,935
https://www.amazon.in/Paarsv-Tamper-Courier-Without-Jacket/dp/B018E1O6LU/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1697521061&sprefix=ba%2Caps%2C283&sr=8-119,SECUREMENT® Tamper Proof Courier Bags with Pod Jacket documen pouch 10x 14 (100 Pcs),325,4.1 out of 5 stars,314
https://www.amazon.in/AirCase-C24-Messenger-Shoulder-Compartments/dp/B07Y3DB5YZ/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1697521061&sprefix=ba%2Caps%2C283&sr=8-120,"AirCase Office Sling Messenger Bag fits upto 14.1"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue",729,4.0 out of 5 stars,"1,748"
https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1697521061&sprefix=ba%2Caps%2C283&sr=8-121,"FATMUG Polyester Foldable Duffle Travel Bag Luggage For Travel, Packing And Storage - Men And Women - (60 L, Black)","1,099",4.2 out of 5 stars,"1,530"
https://www.amazon.in/Amazon-Basics-Laptop-College-Backpack/dp/B0C8NX7HTX/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1697521061&sprefix=ba%2Caps%2C283&sr=8-122,"Amazon Basics Opel Laptop Bag/Office/College Backpack for 15.6 inch laptop(20 L, Black)",509,3.9 out of 5 stars,157
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzczNDczMjU4ODQ2NjU0OjE2OTc1MjEwNjE6c3BfbXRmOjMwMDA2ODYwMjU1MTMzMjo6MDo6&url=%2FGenie-Flamenco2-Backpack-Compatible-Resistant%2Fdp%2FB08YF9VHTY%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521061%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Genie Flamenco2 Casual Backpacks for Women,649,4.4 out of 5 stars,"1,632"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzczNDczMjU4ODQ2NjU0OjE2OTc1MjEwNjE6c3BfbXRmOjIwMDYzNzgyNDMyMDk4OjowOjo&url=%2FBackpack-Business-Water-resistant-Anti-theft-Charging%2Fdp%2FB0B6FLWDW9%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697521061%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Arctic Hunter Backpack for Men Stylish 15.6-inch Laptop Bag Shockproof PU Coating Water-resistant Anti-theft 25L Padded Backpack for Office College and Daily Use,Black","3,599",4.9 out of 5 stars,17
https://www.amazon.in/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1697521061&sprefix=ba%2Caps%2C283&sr=8-125,"FUR JADEN 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",429,3.9 out of 5 stars,"10,499"
https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1697521061&sprefix=ba%2Caps%2C283&sr=8-126,"Half Moon Curiosity 35L Water Resistant 15.6"" Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Slim Durable Backpack",689,3.8 out of 5 stars,199
